A Wild Bootstrap for Degenerate Kernel Tests,"Kacper P. Chwialkowski, Dino Sejdinovic, Arthur Gretton",https://proceedings.neurips.cc/paper/2014/hash/13168e6a2e6c84b4b7de9390c0ef5ec5-Abstract.html
Extracting Latent Structure From Multiple Interacting Neural Populations,"Joao Semedo, Amin Zandvakili, Adam Kohn, Christian K. Machens, Byron M. Yu",https://proceedings.neurips.cc/paper/2014/hash/1373b284bc381890049e92d324f56de0-Abstract.html
Variational Gaussian Process State-Space Models,"Roger Frigola, Yutian Chen, Carl Edward Rasmussen",https://proceedings.neurips.cc/paper/2014/hash/139f0874f2ded2e41b0393c4ac5644f7-Abstract.html
Multi-View Perceptron: a Deep Model for Learning Face Identity and View Representations,"Zhenyao Zhu, Ping Luo, Xiaogang Wang, Xiaoou Tang",https://proceedings.neurips.cc/paper/2014/hash/140f6969d5213fd0ece03148e62e461e-Abstract.html
Global Belief Recursive Neural Networks,"Romain Paulus, Richard Socher, Christopher D. Manning",https://proceedings.neurips.cc/paper/2014/hash/1415db70fe9ddb119e23e9b2808cde38-Abstract.html
Parallel Sampling of HDPs using Sub-Cluster Splits,"Jason Chang, John W. Fisher III",https://proceedings.neurips.cc/paper/2014/hash/149e9677a5989fd342ae44213df68868-Abstract.html
Recursive Inversion Models for Permutations,"Christopher Meek, Marina Meila",https://proceedings.neurips.cc/paper/2014/hash/15d4e891d784977cacbfcbb00c48f133-Abstract.html
Active Learning and Best-Response Dynamics,"Maria-Florina F. Balcan, Christopher Berlind, Avrim Blum, Emma Cohen, Kaushik Patnaik, Le Song",https://proceedings.neurips.cc/paper/2014/hash/16e6a3326dd7d868cbc926602a61e4d0-Abstract.html
Multilabel Structured Output Learning with Random Spanning Trees of Max-Margin Markov Networks,"Mario Marchand, Hongyu Su, Emilie Morvant, Juho Rousu, John S. Shawe-Taylor",https://proceedings.neurips.cc/paper/2014/hash/1728efbda81692282ba642aafd57be3a-Abstract.html
Identifying and attacking the saddle point problem in high-dimensional non-convex optimization,"Yann N. Dauphin, Razvan Pascanu, Caglar Gulcehre, Kyunghyun Cho, Surya Ganguli, Yoshua Bengio",https://proceedings.neurips.cc/paper/2014/hash/17e23e50bedc63b4095e3d8204ce063b-Abstract.html
PEWA: Patch-based Exponentially Weighted Aggregation for image denoising,Charles Kervrann,https://proceedings.neurips.cc/paper/2014/hash/184260348236f9554fe9375772ff966e-Abstract.html
A Safe Screening Rule for Sparse Logistic Regression,"Jie Wang, Jiayu Zhou, Jun Liu, Peter Wonka, Jieping Ye",https://proceedings.neurips.cc/paper/2014/hash/185c29dc24325934ee377cfda20e414c-Abstract.html
