Hyperbolic Graph Convolutional Neural Networks,"Ines Chami, Zhitao Ying, Christopher Ré, Jure Leskovec",https://proceedings.neurips.cc/paper/2019/hash/0415740eaa4d9decbc8da001d3fd805f-Abstract.html
Spherical Text Embedding,"Yu Meng, Jiaxin Huang, Guangyuan Wang, Chao Zhang, Honglei Zhuang, Lance Kaplan, Jiawei Han",https://proceedings.neurips.cc/paper/2019/hash/043ab21fc5a1607b381ac3896176dac6-Abstract.html
Random Tessellation Forests,"Shufei Ge, Shijia Wang, Yee Whye Teh, Liangliang Wang, Lloyd Elliott",https://proceedings.neurips.cc/paper/2019/hash/043c2ec6c6390dd0ac5519190a57c88c-Abstract.html
SpArSe: Sparse Architecture Search for CNNs on Resource-Constrained Microcontrollers,"Igor Fedorov, Ryan P. Adams, Matthew Mattina, Paul Whatmough",https://proceedings.neurips.cc/paper/2019/hash/044a23cadb567653eb51d4eb40acaa88-Abstract.html
Capacity Bounded Differential Privacy,"Kamalika Chaudhuri, Jacob Imola, Ashwin Machanavajjhala",https://proceedings.neurips.cc/paper/2019/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html
Information-Theoretic Generalization Bounds for SGLD via Data-Dependent Estimates,"Jeffrey Negrea, Mahdi Haghifam, Gintare Karolina Dziugaite, Ashish Khisti, Daniel M. Roy",https://proceedings.neurips.cc/paper/2019/hash/05ae14d7ae387b93370d142d82220f1b-Abstract.html
Efficient Algorithms for Smooth Minimax Optimization,"Kiran K. Thekumparampil, Prateek Jain, Praneeth Netrapalli, Sewoong Oh",https://proceedings.neurips.cc/paper/2019/hash/05d0abb9a864ae4981e933685b8b915c-Abstract.html
Uniform convergence may be unable to explain generalization in deep learning,"Vaishnavh Nagarajan, J. Zico Kolter",https://proceedings.neurips.cc/paper/2019/hash/05e97c207235d63ceb1db43c60db7bbb-Abstract.html
First order expansion of convex regularized estimators,"Pierre Bellec, Arun Kuchibhotla",https://proceedings.neurips.cc/paper/2019/hash/0609154fa35b3194026346c9cac2a248-Abstract.html
Robust exploration in linear quadratic reinforcement learning,"Jack Umenberger, Mina Ferizbegovic, Thomas B. Schön, Håkan Hjalmarsson",https://proceedings.neurips.cc/paper/2019/hash/060fd70a06ead2e1079d27612b84aff4-Abstract.html
Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections,"Raanan Yehezkel Rohekar, Yaniv Gurwicz, Shami Nisimov, Gal Novik",https://proceedings.neurips.cc/paper/2019/hash/063e26c670d07bb7c4d30e6fc69fe056-Abstract.html
Meta-Surrogate Benchmarking for Hyperparameter Optimization,"Aaron Klein, Zhenwen Dai, Frank Hutter, Neil Lawrence, Javier Gonzalez",https://proceedings.neurips.cc/paper/2019/hash/0668e20b3c9e9185b04b3d2a9dc8fa2d-Abstract.html
Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals,"Surbhi Goel, Sushrut Karmalkar, Adam Klivans",https://proceedings.neurips.cc/paper/2019/hash/067a26d87265ea39030f5bd82408ce7c-Abstract.html
Bayesian Optimization under Heavy-tailed Payoffs,"Sayak Ray Chowdhury, Aditya Gopalan",https://proceedings.neurips.cc/paper/2019/hash/06a50e3f66db4a334202d3adfd31c589-Abstract.html
Distribution Learning of a Random Spatial Field with a Location-Unaware Mobile Sensor,"Meera Pai, Animesh Kumar",https://proceedings.neurips.cc/paper/2019/hash/06bf16f1f0372a63d520eac6cf7c5af7-Abstract.html
State Aggregation Learning from Markov Transition Data,"Yaqi Duan, Tracy Ke, Mengdi Wang",https://proceedings.neurips.cc/paper/2019/hash/070dbb6024b5ef93784428afc71f2146-Abstract.html
Reliable training and estimation of variance networks,"Nicki Skafte, Martin Jørgensen, Søren Hauberg",https://proceedings.neurips.cc/paper/2019/hash/07211688a0869d995947a8fb11b215d6-Abstract.html
Meta-Learning with Implicit Gradients,"Aravind Rajeswaran, Chelsea Finn, Sham M. Kakade, Sergey Levine",https://proceedings.neurips.cc/paper/2019/hash/072b030ba126b2f4b2374f342be9ed44-Abstract.html
Differentially Private Markov Chain Monte Carlo,"Mikko Heikkilä, Joonas Jälkö, Onur Dikmen, Antti Honkela",https://proceedings.neurips.cc/paper/2019/hash/074177d3eb6371e32c16c55a3b8f706b-Abstract.html
Universal Boosting Variational Inference,"Trevor Campbell, Xinglong Li",https://proceedings.neurips.cc/paper/2019/hash/07a4e20a7bbeeb7a736682b26b16ebe8-Abstract.html
LIIR: Learning Individual Intrinsic Reward in Multi-Agent Reinforcement Learning,"Yali Du, Lei Han, Meng Fang, Ji Liu, Tianhong Dai, Dacheng Tao",https://proceedings.neurips.cc/paper/2019/hash/07a9d3fed4c5ea6b17e80258dee231fa-Abstract.html
A Normative Theory for Causal Inference and Bayes Factor Computation in Neural Circuits,"Wenhao Zhang, Si Wu, Brent Doiron, Tai Sing Lee",https://proceedings.neurips.cc/paper/2019/hash/07cb5f86508f146774a2fac4373a8e50-Abstract.html
The Geometry of Deep Networks: Power Diagram Subdivision,"Randall Balestriero, Romain Cosentino, Behnaam Aazhang, Richard Baraniuk",https://proceedings.neurips.cc/paper/2019/hash/0801b20e08c3242125d512808cd74302-Abstract.html
Visual Sequence Learning  in Hierarchical Prediction Networks and Primate Visual Cortex,,https://proceedings.neurips.cc/paper/2019/hash/08040837089cdf46631a10aca5258e16-Abstract.html
Equal Opportunity in Online Classification with Partial Feedback,"Yahav Bechavod, Katrina Ligett, Aaron Roth, Bo Waggoner, Steven Z. Wu",https://proceedings.neurips.cc/paper/2019/hash/084afd913ab1e6ea58b8ca73f6cb41a6-Abstract.html
Semi-Parametric Efficient Policy Learning with Continuous Actions,"Victor Chernozhukov, Mert Demirer, Greg Lewis, Vasilis Syrgkanis",https://proceedings.neurips.cc/paper/2019/hash/08b7dc6e8b36bcaac15847827b7951a9-Abstract.html
Concentration of risk measures: A Wasserstein distance approach,"Sanjay P. Bhat, Prashanth L.A.",https://proceedings.neurips.cc/paper/2019/hash/091bc5440296cc0e41dd60ce22fbaf88-Abstract.html
Interior-Point Methods Strike Back: Solving the Wasserstein Barycenter Problem,"DongDong Ge, Haoyue Wang, Zikai Xiong, Yinyu Ye",https://proceedings.neurips.cc/paper/2019/hash/0937fb5864ed06ffb59ae5f9b5ed67a9-Abstract.html
Coda: An End-to-End Neural Program Decompiler,"Cheng Fu, Huili Chen, Haolan Liu, Xinyun Chen, Yuandong Tian, Farinaz Koushanfar, Jishen Zhao",https://proceedings.neurips.cc/paper/2019/hash/093b60fd0557804c8ba0cbf1453da22f-Abstract.html
GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism,"Yanping Huang, Youlong Cheng, Ankur Bapna, Orhan Firat, Dehao Chen, Mia Chen, HyoukJoong Lee, Jiquan Ngiam, Quoc V. Le, Yonghui Wu, zhifeng Chen",https://proceedings.neurips.cc/paper/2019/hash/093f65e080a295f8076b1c5722a46aa2-Abstract.html
DiskANN: Fast Accurate Billion-point Nearest Neighbor Search on a Single Node,"Suhas Jayaram Subramanya, Fnu Devvrit, Harsha Vardhan Simhadri, Ravishankar Krishnawamy, Rohan Kadekodi",https://proceedings.neurips.cc/paper/2019/hash/09853c7fb1d3f8ee67a61b6bf4a7f8e6-Abstract.html
Linear Stochastic Bandits Under Safety Constraints,"Sanae Amani, Mahnoosh Alizadeh, Christos Thrampoulidis",https://proceedings.neurips.cc/paper/2019/hash/09a8a8976abcdfdee15128b4cc02f33a-Abstract.html
Power analysis of knockoff filters for correlated designs,"Jingbo Liu, Philippe Rigollet",https://proceedings.neurips.cc/paper/2019/hash/09ab23b6b607496f095feed7aaa1259b-Abstract.html
Implicitly learning to reason in first-order logic,"Vaishak Belle, Brendan Juba",https://proceedings.neurips.cc/paper/2019/hash/09fb05dd477d4ae6479985ca56c5a12d-Abstract.html
Low-Rank Bandit Methods for High-Dimensional Dynamic Pricing,"Jonas W. Mueller, Vasilis Syrgkanis, Matt Taddy",https://proceedings.neurips.cc/paper/2019/hash/0a3df70393993583a13c0dd6686f3f32-Abstract.html
Learning Stable Deep Dynamics Models,"J. Zico Kolter, Gaurav Manek",https://proceedings.neurips.cc/paper/2019/hash/0a4bbceda17a6253386bc9eb45240e25-Abstract.html
Beyond the Single Neuron Convex Barrier for Neural Network Certification,"Gagandeep Singh, Rupanshu Ganvir, Markus Püschel, Martin Vechev",https://proceedings.neurips.cc/paper/2019/hash/0a9fdbb17feb6ccb7ec405cfb85222c4-Abstract.html
Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models,"Yuge Shi, Siddharth N, Brooks Paige, Philip Torr",https://proceedings.neurips.cc/paper/2019/hash/0ae775a8cb3b499ad1fca944e6f5c836-Abstract.html
Language as an Abstraction for Hierarchical Deep Reinforcement Learning,"YiDing Jiang, Shixiang (Shane) Gu, Kevin P. Murphy, Chelsea Finn",https://proceedings.neurips.cc/paper/2019/hash/0af787945872196b42c9f73ead2565c8-Abstract.html
High-dimensional multivariate forecasting with low-rank Gaussian Copula Processes,"David Salinas, Michael Bohlke-Schneider, Laurent Callot, Roberto Medico, Jan Gasthaus",https://proceedings.neurips.cc/paper/2019/hash/0b105cf1504c4e241fcc6d519ea962fb-Abstract.html
Learning Macroscopic Brain Connectomes via Group-Sparse Factorization,"Farzane Aminmansour, Andrew Patterson, Lei Le, Yisu Peng, Daniel Mitchell, Franco Pestilli, Cesar F. Caiafa, Russell Greiner, Martha White",https://proceedings.neurips.cc/paper/2019/hash/0bfce127947574733b19da0f30739fcd-Abstract.html
Optimal Sketching for Kronecker Product Regression and Low Rank Approximation,"Huaian Diao, Rajesh Jayaram, Zhao Song, Wen Sun, David Woodruff",https://proceedings.neurips.cc/paper/2019/hash/0c215f194276000be6a6df6528067151-Abstract.html
Deep Gamblers: Learning to Abstain with Portfolio Theory,"Ziyin Liu, Zhikang Wang, Paul Pu Liang, Russ R. Salakhutdinov, Louis-Philippe Morency, Masahito Ueda",https://proceedings.neurips.cc/paper/2019/hash/0c4b1eeb45c90b52bfb9d07943d855ab-Abstract.html
DRUM: End-To-End Differentiable Rule Mining On Knowledge Graphs,"Ali Sadeghian, Mohammadreza Armandpour, Patrick Ding, Daisy Zhe Wang",https://proceedings.neurips.cc/paper/2019/hash/0c72cb7ee1512f800abe27823a792d03-Abstract.html
Combinatorial Inference against Label Noise,"Paul Hongsuck Seo, Geeho Kim, Bohyung Han",https://proceedings.neurips.cc/paper/2019/hash/0cb929eae7a499e50248a3a78f7acfc7-Abstract.html
Localized Structured Prediction,"Carlo Ciliberto, Francis Bach, Alessandro Rudi",https://proceedings.neurips.cc/paper/2019/hash/0cbed40c0d920b94126eaf5e707be1f5-Abstract.html
Fast Low-rank Metric Learning for Large-scale and High-dimensional Data,"Han Liu, Zhizhong Han, Yu-Shen Liu, Ming Gu",https://proceedings.neurips.cc/paper/2019/hash/0d0fd7c6e093f7b804fa0150b875b868-Abstract.html
Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,"Jaehoon Lee, Lechao Xiao, Samuel Schoenholz, Yasaman Bahri, Roman Novak, Jascha Sohl-Dickstein, Jeffrey Pennington",https://proceedings.neurips.cc/paper/2019/hash/0d1a9651497a38d8b1c3871c84528bd4-Abstract.html
Retrosynthesis Prediction with Conditional Graph Logic Network,"Hanjun Dai, Chengtao Li, Connor Coley, Bo Dai, Le Song",https://proceedings.neurips.cc/paper/2019/hash/0d2b2061826a5df3221116a5085a6052-Abstract.html
Efficient Pure Exploration in Adaptive Round model,"Tianyuan Jin, Jieming SHI, Xiaokui Xiao, Enhong Chen",https://proceedings.neurips.cc/paper/2019/hash/0d441de75945e5acbc865406fc9a2559-Abstract.html
Unsupervised Emergence of Egocentric Spatial Structure from Sensorimotor Prediction,"Alban Laflaquière, Michael Garcia Ortiz",https://proceedings.neurips.cc/paper/2019/hash/0dd1bc593a91620daecf7723d2235624-Abstract.html
Adversarial Robustness through Local Linearization,"Chongli Qin, James Martens, Sven Gowal, Dilip Krishnan, Krishnamurthy Dvijotham, Alhussein Fawzi, Soham De, Robert Stanforth, Pushmeet Kohli",https://proceedings.neurips.cc/paper/2019/hash/0defd533d51ed0a10c5c9dbf93ee78a5-Abstract.html
Generalized Off-Policy Actor-Critic,"Shangtong Zhang, Wendelin Boehmer, Shimon Whiteson",https://proceedings.neurips.cc/paper/2019/hash/0e095e054ee94774d6a496099eb1cf6a-Abstract.html
"Average Individual Fairness: Algorithms, Generalization and Experiments","Saeed Sharifi-Malvajerdi, Michael Kearns, Aaron Roth",https://proceedings.neurips.cc/paper/2019/hash/0e1feae55e360ff05fef58199b3fa521-Abstract.html
Comparing distributions: $\ell_1$ geometry improves kernel two-sample testing,"meyer scetbon, Gael Varoquaux",https://proceedings.neurips.cc/paper/2019/hash/0e2db0cb2c4645904a054261104b7a14-Abstract.html
Nonstochastic Multiarmed Bandits with Unrestricted Delays,"Tobias Sommer Thune, Nicolò Cesa-Bianchi, Yevgeny Seldin",https://proceedings.neurips.cc/paper/2019/hash/0e4f5cc9f4f3f7f1651a6b9f9214e5b1-Abstract.html
Approximate Bayesian Inference for a Mechanistic Model of Vesicle Release at a Ribbon Synapse,"Cornelius Schröder, Ben James, Leon Lagnado, Philipp Berens",https://proceedings.neurips.cc/paper/2019/hash/0e57098d0318a954d1443e2974a38fac-Abstract.html
Data-dependent Sample Complexity of Deep Neural Networks via Lipschitz Augmentation,"Colin Wei, Tengyu Ma",https://proceedings.neurips.cc/paper/2019/hash/0e79548081b4bd0df3c77c5ba2c23289-Abstract.html
Semi-supervisedly Co-embedding Attributed Networks,"Zaiqiao Meng, Shangsong Liang, Jinyuan Fang, Teng Xiao",https://proceedings.neurips.cc/paper/2019/hash/0e7c7d6c41c76b9ee6445ae01cc0181d-Abstract.html
Adaptive Auxiliary Task Weighting for Reinforcement Learning,"Xingyu Lin, Harjatin Baweja, George Kantor, David Held",https://proceedings.neurips.cc/paper/2019/hash/0e900ad84f63618452210ab8baae0218-Abstract.html
Continuous Hierarchical Representations with Poincaré Variational Auto-Encoders,"Emile Mathieu, Charline Le Lan, Chris J. Maddison, Ryota Tomioka, Yee Whye Teh",https://proceedings.neurips.cc/paper/2019/hash/0ec04cb3912c4f08874dd03716f80df1-Abstract.html
Training Image Estimators without Image Ground Truth,"Zhihao Xia, Ayan Chakrabarti",https://proceedings.neurips.cc/paper/2019/hash/0ed9422357395a0d4879191c66f4faa2-Abstract.html
On the Convergence Rate of Training Recurrent Neural Networks,"Zeyuan Allen-Zhu, Yuanzhi Li, Zhao Song",https://proceedings.neurips.cc/paper/2019/hash/0ee8b85a85a49346fdff9665312a5cc4-Abstract.html
Minimizers of the Empirical Risk and Risk Monotonicity,"Marco Loog, Tom Viering, Alexander Mey",https://proceedings.neurips.cc/paper/2019/hash/0f9cafd014db7a619ddb4276af0d692c-Abstract.html
Factor Group-Sparse Regularization for Efficient Low-Rank Matrix Recovery,"Jicong Fan, Lijun Ding, Yudong Chen, Madeleine Udell",https://proceedings.neurips.cc/paper/2019/hash/0fc170ecbb8ff1afb2c6de48ea5343e7-Abstract.html
Möbius Transformation for Fast Inner Product Search on Graph,"Zhixin Zhou, Shulong Tan, Zhaozhuo Xu, Ping Li",https://proceedings.neurips.cc/paper/2019/hash/0fd7e4f42a8b4b4ef33394d35212b13e-Abstract.html
The Label Complexity of Active Learning from Observational Data,"Songbai Yan, Kamalika Chaudhuri, Tara Javidi",https://proceedings.neurips.cc/paper/2019/hash/1019c8091693ef5c5f55970346633f92-Abstract.html
Hyperbolic Graph Neural Networks,"Qi Liu, Maximilian Nickel, Douwe Kiela",https://proceedings.neurips.cc/paper/2019/hash/103303dd56a731e377d01f6a37badae3-Abstract.html
Learning Fairness in Multi-Agent Systems,"Jiechuan Jiang, Zongqing Lu",https://proceedings.neurips.cc/paper/2019/hash/10493aa88605cad5ab4752b04a63d172-Abstract.html
On Robustness to Adversarial Examples and Polynomial Optimization,"Pranjal Awasthi, Abhratanu Dutta, Aravindan Vijayaraghavan",https://proceedings.neurips.cc/paper/2019/hash/107878346e1d8f8fe6af7a7a588aa807-Abstract.html
In-Place Zero-Space Memory Protection for CNN,"Hui Guan, Lin Ning, Zhen Lin, Xipeng Shen, Huiyang Zhou, Seung-Hwan Lim",https://proceedings.neurips.cc/paper/2019/hash/1091660f3dff84fd648efe31391c5524-Abstract.html
Non-Asymptotic Gap-Dependent Regret Bounds for Tabular MDPs,"Max Simchowitz, Kevin G. Jamieson",https://proceedings.neurips.cc/paper/2019/hash/10a5ab2db37feedfdeaab192ead4ac0e-Abstract.html
Discovery of Useful Questions as Auxiliary Tasks,"Vivek Veeriah, Matteo Hessel, Zhongwen Xu, Janarthanan Rajendran, Richard L. Lewis, Junhyuk Oh, Hado P. van Hasselt, David Silver, Satinder Singh",https://proceedings.neurips.cc/paper/2019/hash/10ff0b5e85e5b85cc3095d431d8c08b4-Abstract.html
Sequential Neural Processes,"Gautam Singh, Jaesik Yoon, Youngsung Son, Sungjin Ahn",https://proceedings.neurips.cc/paper/2019/hash/110209d8fae7417509ba71ad97c17639-Abstract.html
"Deconstructing Lottery Tickets: Zeros, Signs, and the Supermask","Hattie Zhou, Janice Lan, Rosanne Liu, Jason Yosinski",https://proceedings.neurips.cc/paper/2019/hash/1113d7a76ffceca1bb350bfe145467c6-Abstract.html
Fast and Flexible Multi-Task Classification using Conditional Neural Adaptive Processes,"James Requeima, Jonathan Gordon, John Bronskill, Sebastian Nowozin, Richard E. Turner",https://proceedings.neurips.cc/paper/2019/hash/1138d90ef0a0848a542e57d1595f58ea-Abstract.html
A Simple Baseline for Bayesian Uncertainty in Deep Learning,"Wesley J. Maddox, Pavel Izmailov, Timur Garipov, Dmitry P. Vetrov, Andrew Gordon Wilson",https://proceedings.neurips.cc/paper/2019/hash/118921efba23fc329e6560b27861f0c2-Abstract.html
CPM-Nets: Cross Partial Multi-View Networks,"Changqing Zhang, Zongbo Han, yajie cui, Huazhu Fu, Joey Tianyi Zhou, Qinghua Hu",https://proceedings.neurips.cc/paper/2019/hash/11b9842e0a271ff252c1903e7132cd68-Abstract.html
Low-Complexity Nonparametric Bayesian Online Prediction with Universal Guarantees,"Alix LHERITIER, Frederic Cazals",https://proceedings.neurips.cc/paper/2019/hash/122e27d57ae8ecb37f3f1da67abb33cb-Abstract.html
Finding the Needle in the Haystack with Convolutions: on the benefits of architectural bias,"Stéphane d'Ascoli, Levent Sagun, Giulio Biroli, Joan Bruna",https://proceedings.neurips.cc/paper/2019/hash/124c3e4ada4a529aa0fedece80bb42ab-Abstract.html
Efficiently avoiding saddle points with zero order methods: No gradients required,"Emmanouil-Vasileios Vlatakis-Gkaragkounis, Lampros Flokas, Georgios Piliouras",https://proceedings.neurips.cc/paper/2019/hash/125b93c9b50703fe9dac43ec231f5f83-Abstract.html
Learning metrics for persistence-based summaries and applications for graph classification,"Qi Zhao, Yusu Wang",https://proceedings.neurips.cc/paper/2019/hash/12780ea688a71dabc284b064add459a4-Abstract.html
PasteGAN: A Semi-Parametric Method to Generate Image from Scene Graph,"Yikang LI, Tao Ma, Yeqi Bai, Nan Duan, Sining Wei, Xiaogang Wang",https://proceedings.neurips.cc/paper/2019/hash/12b1e42dc0746f22cf361267de07073f-Abstract.html
Learning Local Search Heuristics for Boolean Satisfiability,"Emre Yolcu, Barnabas Poczos",https://proceedings.neurips.cc/paper/2019/hash/12e59a33dea1bf0630f46edfe13d6ea2-Abstract.html
Learning to Perform Local Rewriting for Combinatorial Optimization,"Xinyun Chen, Yuandong Tian",https://proceedings.neurips.cc/paper/2019/hash/131f383b434fdf48079bff1e44e2d9a5-Abstract.html
A Unified Bellman Optimality Principle Combining Reward Maximization and Empowerment,"Felix Leibfried, Sergio Pascual-Díaz, Jordi Grau-Moya",https://proceedings.neurips.cc/paper/2019/hash/13384ffc9d8bdb21c53c6f72d46f7866-Abstract.html
Learning Representations for Time Series Clustering,"Qianli Ma, Jiawei Zheng, Sen Li, Gary W. Cottrell",https://proceedings.neurips.cc/paper/2019/hash/1359aa933b48b754a2f54adb688bfa77-Abstract.html
Statistical-Computational Tradeoff in Single Index Models,"Lingxiao Wang, Zhuoran Yang, Zhaoran Wang",https://proceedings.neurips.cc/paper/2019/hash/13d4635deccc230c944e4ff6e03404b5-Abstract.html
Probabilistic Logic Neural Networks for Reasoning,"Meng Qu, Jian Tang",https://proceedings.neurips.cc/paper/2019/hash/13e5ebb0fa112fe1b31a1067962d74a7-Abstract.html
Joint-task Self-supervised Learning for Temporal Correspondence,"Xueting Li, Sifei Liu, Shalini De Mello, Xiaolong Wang, Jan Kautz, Ming-Hsuan Yang",https://proceedings.neurips.cc/paper/2019/hash/140f6969d5213fd0ece03148e62e461e-Abstract.html
Learning Sparse Distributions using Iterative Hard Thresholding,"Jacky Y. Zhang, Rajiv Khanna, Anastasios Kyrillidis, Oluwasanmi O. Koyejo",https://proceedings.neurips.cc/paper/2019/hash/14678db82874f1456031fcc05a3afaf6-Abstract.html
On Distributed Averaging for Stochastic k-PCA,"Aditya Bhaskara, Pruthuvi Maheshakya Wijewardena",https://proceedings.neurips.cc/paper/2019/hash/148148d62be67e0916a833931bd32b26-Abstract.html
Learning dynamic polynomial proofs,"Alhussein Fawzi, Mateusz Malinowski, Hamza Fawzi, Omar Fawzi",https://proceedings.neurips.cc/paper/2019/hash/149815eb972b3c370dee3b89d645ae14-Abstract.html
Efficient Communication in Multi-Agent Reinforcement Learning via Variance Based Control,"Sai Qian Zhang, Qi Zhang, Jieyu Lin",https://proceedings.neurips.cc/paper/2019/hash/14cfdb59b5bda1fc245aadae15b1984a-Abstract.html
Global Convergence of Gradient Descent  for Deep Linear Residual Networks,"Lei Wu, Qingcan Wang, Chao Ma",https://proceedings.neurips.cc/paper/2019/hash/14da15db887a4b50efe5c1bc66537089-Abstract.html
