Learning SMaLL Predictors,"Vikas Garg, Ofer Dekel, Lin Xiao",https://proceedings.neurips.cc/paper/2018/hash/03b2ceb73723f8b53cd533e4fba898ee-Abstract.html
ResNet with one-neuron hidden layers is a Universal Approximator,"Hongzhou Lin, Stefanie Jegelka",https://proceedings.neurips.cc/paper/2018/hash/03bfc1d4783966c69cc6aef8247e0103-Abstract.html
How Many Samples are Needed to Estimate a Convolutional Neural Network?,"Simon S. Du, Yining Wang, Xiyu Zhai, Sivaraman Balakrishnan, Russ R. Salakhutdinov, Aarti Singh",https://proceedings.neurips.cc/paper/2018/hash/03c6b06952c750899bb03d998e631860-Abstract.html
Objective and efficient inference for couplings in neuronal networks,"Yu Terada, Tomoyuki Obuchi, Takuya Isomura, Yoshiyuki Kabashima",https://proceedings.neurips.cc/paper/2018/hash/03cf87174debaccd689c90c34577b82f-Abstract.html
Unsupervised Adversarial Invariance,"Ayush Jaiswal, Rex Yue Wu, Wael Abd-Almageed, Prem Natarajan",https://proceedings.neurips.cc/paper/2018/hash/03e7ef47cee6fa4ae7567394b99912b7-Abstract.html
Critical initialisation for deep signal propagation in noisy rectifier neural networks,"Arnu Pretorius, Elan van Biljon, Steve Kroon, Herman Kamper",https://proceedings.neurips.cc/paper/2018/hash/045cf83ab0722e782cf72d14e44adf98-Abstract.html
Learning sparse neural networks via sensitivity-driven regularization,"Enzo Tartaglione, Skjalg Lepsøy, Attilio Fiandrotti, Gianluca Francini",https://proceedings.neurips.cc/paper/2018/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html
Cooperative neural networks (CoNN): Exploiting prior independence structure for improved classification,"Harsh Shrivastava, Eugene Bart, Bob Price, Hanjun Dai, Bo Dai, Srinivas Aluru",https://proceedings.neurips.cc/paper/2018/hash/051928341be67dcba03f0e04104d9047-Abstract.html
Data center cooling using model-predictive control,"Nevena Lazic, Craig Boutilier, Tyler Lu, Eehern Wong, Binz Roy, MK Ryu, Greg Imwalle",https://proceedings.neurips.cc/paper/2018/hash/059fdcd96baeb75112f09fa1dcc740cc-Abstract.html
Generalization Bounds for Uniformly Stable Algorithms,"Vitaly Feldman, Jan Vondrak",https://proceedings.neurips.cc/paper/2018/hash/05a624166c8eb8273b8464e8d9cb5bd9-Abstract.html
COLA: Decentralized Linear Learning,"Lie He, An Bian, Martin Jaggi",https://proceedings.neurips.cc/paper/2018/hash/05a70454516ecd9194c293b0e415777f-Abstract.html
Leveraging the Exact Likelihood of Deep Latent Variable Models,"Pierre-Alexandre Mattei, Jes Frellsen",https://proceedings.neurips.cc/paper/2018/hash/0609154fa35b3194026346c9cac2a248-Abstract.html
A General Method for Amortizing Variational Filtering,"Joseph Marino, Milan Cvitkovic, Yisong Yue",https://proceedings.neurips.cc/paper/2018/hash/060afc8a563aaccd288f98b7c8723b61-Abstract.html
One-Shot Unsupervised Cross Domain Translation,"Sagie Benaim, Lior Wolf",https://proceedings.neurips.cc/paper/2018/hash/062ddb6c727310e76b6200b7c71f63b5-Abstract.html
Query K-means Clustering and the Double Dixie Cup Problem,"I Chien, Chao Pan, Olgica Milenkovic",https://proceedings.neurips.cc/paper/2018/hash/0655f117444fc1911ab9c6f6b0139051-Abstract.html
Probabilistic Neural Programmed Networks for Scene Generation,"Zhiwei Deng, Jiacheng Chen, YIFANG FU, Greg Mori",https://proceedings.neurips.cc/paper/2018/hash/06964dce9addb1c5cb5d6e3d9838f733-Abstract.html
Escaping Saddle Points in Constrained Optimization,"Aryan Mokhtari, Asuman Ozdaglar, Ali Jadbabaie",https://proceedings.neurips.cc/paper/2018/hash/069654d5ce089c13f642d19f09a3d1c0-Abstract.html
Adversarial Text Generation via Feature-Mover's Distance,"Liqun Chen, Shuyang Dai, Chenyang Tao, Haichao Zhang, Zhe Gan, Dinghan Shen, Yizhe Zhang, Guoyin Wang, Ruiyi Zhang, Lawrence Carin",https://proceedings.neurips.cc/paper/2018/hash/074177d3eb6371e32c16c55a3b8f706b-Abstract.html
On gradient regularizers for MMD GANs,"Michael Arbel, Danica J. Sutherland, Mikołaj Bińkowski, Arthur Gretton",https://proceedings.neurips.cc/paper/2018/hash/07f75d9144912970de5a09f5a305e10c-Abstract.html
Differentially Private Bayesian Inference for Exponential Families,"Garrett Bernstein, Daniel R. Sheldon",https://proceedings.neurips.cc/paper/2018/hash/08040837089cdf46631a10aca5258e16-Abstract.html
Stochastic Primal-Dual Method for Empirical Risk Minimization with O(1) Per-Iteration Complexity,"Conghui Tan, Tong Zhang, Shiqian Ma, Ji Liu",https://proceedings.neurips.cc/paper/2018/hash/08048a9c5630ccb67789a198f35d30ec-Abstract.html
Answerer in Questioner's Mind: Information Theoretic Approach to Goal-Oriented Visual Dialog,"Sang-Woo Lee, Yu-Jung Heo, Byoung-Tak Zhang",https://proceedings.neurips.cc/paper/2018/hash/0829424ffa0d3a2547b6c9622c77de03-Abstract.html
Learning Plannable Representations with Causal InfoGAN,"Thanard Kurutach, Aviv Tamar, Ge Yang, Stuart J. Russell, Pieter Abbeel",https://proceedings.neurips.cc/paper/2018/hash/08aac6ac98e59e523995c161e57875f5-Abstract.html
Interactive Structure Learning with Structural Query-by-Committee,"Christopher Tosh, Sanjoy Dasgupta",https://proceedings.neurips.cc/paper/2018/hash/08c5433a60135c32e34f46a71175850c-Abstract.html
The streaming rollout of deep networks - towards fully model-parallel execution,"Volker Fischer, Jan Koehler, Thomas Pfeil",https://proceedings.neurips.cc/paper/2018/hash/08f90c1a417155361a5c4b8d297e0d78-Abstract.html
Contextual Stochastic Block Models,"Yash Deshpande, Subhabrata Sen, Andrea Montanari, Elchanan Mossel",https://proceedings.neurips.cc/paper/2018/hash/08fc80de8121419136e443a70489c123-Abstract.html
Unsupervised Learning of Artistic Styles with Archetypal Style Analysis,"Daan Wynen, Cordelia Schmid, Julien Mairal",https://proceedings.neurips.cc/paper/2018/hash/09060616068d2b9544dc33f2fbe4ce2d-Abstract.html
Generalisation in humans and deep neural networks,"Robert Geirhos, Carlos R. M. Temme, Jonas Rauber, Heiko H. Schütt, Matthias Bethge, Felix A. Wichmann",https://proceedings.neurips.cc/paper/2018/hash/0937fb5864ed06ffb59ae5f9b5ed67a9-Abstract.html
Distributed Weight Consolidation: A Brain Segmentation Case Study,"Patrick McClure, Charles Y. Zheng, Jakub Kaczmarzyk, John Rogers-Lee, Satra Ghosh, Dylan Nielson, Peter A. Bandettini, Francisco Pereira",https://proceedings.neurips.cc/paper/2018/hash/093b60fd0557804c8ba0cbf1453da22f-Abstract.html
IntroVAE: Introspective Variational Autoencoders for Photographic Image Synthesis,"Huaibo Huang, zhihang li, Ran He, Zhenan Sun, Tieniu Tan",https://proceedings.neurips.cc/paper/2018/hash/093f65e080a295f8076b1c5722a46aa2-Abstract.html
MixLasso: Generalized Mixed Regression via Convex Atomic-Norm Regularization,"Ian En-Hsu Yen, Wei-Cheng Lee, Kai Zhong, Sung-En Chang, Pradeep K. Ravikumar, Shou-De Lin",https://proceedings.neurips.cc/paper/2018/hash/09779bb7930c8a0a44360e12b538ae3c-Abstract.html
A Dual Framework for Low-rank Tensor Completion,"Madhav Nimishakavi, Pratik Kumar Jawanpuria, Bamdev Mishra",https://proceedings.neurips.cc/paper/2018/hash/09a5e2a11bea20817477e0b1dfe2cc21-Abstract.html
Predict Responsibly: Improving Fairness and Accuracy by Learning to Defer,"David Madras, Toni Pitassi, Richard Zemel",https://proceedings.neurips.cc/paper/2018/hash/09d37c08f7b129e96277388757530c72-Abstract.html
Enhancing the Accuracy and Fairness of Human Decision Making,"Isabel Valera, Adish Singla, Manuel Gomez Rodriguez",https://proceedings.neurips.cc/paper/2018/hash/0a113ef6b61820daa5611c870ed8d5ee-Abstract.html
Computing Higher Order Derivatives of Matrix and Tensor Expressions,"Soeren Laue, Matthias Mitterreiter, Joachim Giesen",https://proceedings.neurips.cc/paper/2018/hash/0a1bf96b7165e962e90cb14648c9462d-Abstract.html
Efficient online algorithms for fast-rate regret bounds under sparsity,"Pierre Gaillard, Olivier Wintenberger",https://proceedings.neurips.cc/paper/2018/hash/0a348ede8ac3768875037baca5de6e26-Abstract.html
Human-in-the-Loop Interpretability Prior,"Isaac Lage, Andrew Ross, Samuel J. Gershman, Been Kim, Finale Doshi-Velez",https://proceedings.neurips.cc/paper/2018/hash/0a7d83f084ec258aefd128569dda03d7-Abstract.html
Deep Non-Blind Deconvolution via Generalized Low-Rank Approximation,"Wenqi Ren, Jiawei Zhang, Lin Ma, Jinshan Pan, Xiaochun Cao, Wangmeng Zuo, Wei Liu, Ming-Hsuan Yang",https://proceedings.neurips.cc/paper/2018/hash/0aa1883c6411f7873cb83dacb17b0afc-Abstract.html
Regret Bounds for Robust Adaptive Control of the Linear Quadratic Regulator,"Sarah Dean, Horia Mania, Nikolai Matni, Benjamin Recht, Stephen Tu",https://proceedings.neurips.cc/paper/2018/hash/0ae3f79a30234b6c45a6f7d298ba1310-Abstract.html
Binary Rating Estimation with Graph Side Information,"Kwangjun Ahn, Kangwook Lee, Hyunseung Cha, Changho Suh",https://proceedings.neurips.cc/paper/2018/hash/0b1ec366924b26fc98fa7b71a9c249cf-Abstract.html
A Bayesian Nonparametric View on Count-Min Sketch,"Diana Cai, Michael Mitzenmacher, Ryan P. Adams",https://proceedings.neurips.cc/paper/2018/hash/0b9e57c46de934cee33b0e8d1839bfc2-Abstract.html
Provable Variational Inference for Constrained Log-Submodular Models,"Josip Djolonga, Stefanie Jegelka, Andreas Krause",https://proceedings.neurips.cc/paper/2018/hash/0c0a7566915f4f24853fc4192689aa7e-Abstract.html
Middle-Out Decoding,"Shikib Mehri, Leonid Sigal",https://proceedings.neurips.cc/paper/2018/hash/0c215f194276000be6a6df6528067151-Abstract.html
Maximum-Entropy Fine Grained Classification,"Abhimanyu Dubey, Otkrist Gupta, Ramesh Raskar, Nikhil Naik",https://proceedings.neurips.cc/paper/2018/hash/0c74b7f78409a4022a2c4c5a5ca3ee19-Abstract.html
Deep State Space Models for Unconditional Word Generation,"Florian Schmidt, Thomas Hofmann",https://proceedings.neurips.cc/paper/2018/hash/0cd60efb5578cd967c3c23894f305800-Abstract.html
Total stochastic gradient algorithms and applications in reinforcement learning,Paavo Parmas,https://proceedings.neurips.cc/paper/2018/hash/0d59701b3474225fca5563e015965886-Abstract.html
Neural Arithmetic Logic Units,"Andrew Trask, Felix Hill, Scott E. Reed, Jack Rae, Chris Dyer, Phil Blunsom",https://proceedings.neurips.cc/paper/2018/hash/0e64a7b00c83e3d22ce6b3acf2c582b6-Abstract.html
Implicit Bias of Gradient Descent on Linear Convolutional Networks,"Suriya Gunasekar, Jason D. Lee, Daniel Soudry, Nati Srebro",https://proceedings.neurips.cc/paper/2018/hash/0e98aeeb54acf612b9eb4e48a269814c-Abstract.html
On Binary Classification in Extreme Regions,"Hamid JALALZAI, Stephan Clémençon, Anne Sabourin",https://proceedings.neurips.cc/paper/2018/hash/0ebcc77dc72360d0eb8e9504c78d38bd-Abstract.html
Adaptive Skip Intervals: Temporal Abstraction for Recurrent Dynamical Models,"Alexander Neitz, Giambattista Parascandolo, Stefan Bauer, Bernhard Schölkopf",https://proceedings.neurips.cc/paper/2018/hash/0f0ee3310223fe38a989b2c818709393-Abstract.html
Learning to Specialize with Knowledge Distillation for Visual Question Answering,"Jonghwan Mun, Kimin Lee, Jinwoo Shin, Bohyung Han",https://proceedings.neurips.cc/paper/2018/hash/0f2818101a7ac4b96ceeba38de4b934c-Abstract.html
A Model for Learned Bloom Filters and Optimizing by Sandwiching,Michael Mitzenmacher,https://proceedings.neurips.cc/paper/2018/hash/0f49c89d1e7298bb9930789c8ed59d48-Abstract.html
Random Feature Stein Discrepancies,"Jonathan Huggins, Lester Mackey",https://proceedings.neurips.cc/paper/2018/hash/0f840be9b8db4d3fbd5ba2ce59211f55-Abstract.html
Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks,"Quan Zhang, Mingyuan Zhou",https://proceedings.neurips.cc/paper/2018/hash/0fe473396242072e84af286632d3f0ff-Abstract.html
Hessian-based Analysis of Large Batch Training and Robustness to Adversaries,"Zhewei Yao, Amir Gholami, Qi Lei, Kurt Keutzer, Michael W. Mahoney",https://proceedings.neurips.cc/paper/2018/hash/102f0bb6efb3a6128a3c750dd16729be-Abstract.html
Adaptive Online Learning in Dynamic Environments,"Lijun Zhang, Shiyin Lu, Zhi-Hua Zhou",https://proceedings.neurips.cc/paper/2018/hash/10a5ab2db37feedfdeaab192ead4ac0e-Abstract.html
Learning in Games with Lossy Feedback,"Zhengyuan Zhou, Panayotis Mertikopoulos, Susan Athey, Nicholas Bambos, Peter W. Glynn, Yinyu Ye",https://proceedings.neurips.cc/paper/2018/hash/10c66082c124f8afe3df4886f5e516e0-Abstract.html
Statistical Optimality of Stochastic Gradient Descent on Hard Learning Problems through Multiple Passes,"Loucas Pillaud-Vivien, Alessandro Rudi, Francis Bach",https://proceedings.neurips.cc/paper/2018/hash/10ff0b5e85e5b85cc3095d431d8c08b4-Abstract.html
Multimodal Generative Models for Scalable Weakly-Supervised Learning,"Mike Wu, Noah Goodman",https://proceedings.neurips.cc/paper/2018/hash/1102a326d5f7c9e04fc3c89d0ede88c9-Abstract.html
Multi-Class Learning: From Theory to Algorithm,"Jian Li, Yong Liu, Rong Yin, Hua Zhang, Lizhong Ding, Weiping Wang",https://proceedings.neurips.cc/paper/2018/hash/1141938ba2c2b13f5505d7c424ebae5f-Abstract.html
Learning and Inference in Hilbert Space with Quantum Graphical Models,"Siddarth Srinivasan, Carlton Downey, Byron Boots",https://proceedings.neurips.cc/paper/2018/hash/11704817e347269b7254e744b5e22dac-Abstract.html
Bayesian Structure Learning by Recursive Bootstrap,"Raanan Y. Rohekar, Yaniv Gurwicz, Shami Nisimov, Guy Koren, Gal Novik",https://proceedings.neurips.cc/paper/2018/hash/11e2ad6bf99300cd3808bb105b55d4b8-Abstract.html
Efficient Convex Completion of Coupled Tensors using Coupled Nuclear Norms,"Kishan Wimalawarne, Hiroshi Mamitsuka",https://proceedings.neurips.cc/paper/2018/hash/12092a75caa75e4644fd2869f0b6c45a-Abstract.html
Stein Variational Gradient Descent as Moment Matching,"Qiang Liu, Dilin Wang",https://proceedings.neurips.cc/paper/2018/hash/125b93c9b50703fe9dac43ec231f5f83-Abstract.html
Data-Driven Clustering via Parameterized Lloyd's Families,"Maria-Florina F. Balcan, Travis Dick, Colin White",https://proceedings.neurips.cc/paper/2018/hash/128ac9c427302b7a64314fc4593430b2-Abstract.html
Semi-Supervised Learning with Declaratively Specified Entropy Constraints,"Haitian Sun, William W. Cohen, Lidong Bing",https://proceedings.neurips.cc/paper/2018/hash/12b1e42dc0746f22cf361267de07073f-Abstract.html
Bayesian Inference of Temporal Task Specifications from Demonstrations,"Ankit Shah, Pritish Kamath, Julie A. Shah, Shen Li",https://proceedings.neurips.cc/paper/2018/hash/13168e6a2e6c84b4b7de9390c0ef5ec5-Abstract.html
Stochastic Nested Variance Reduction for Nonconvex Optimization,"Dongruo Zhou, Pan Xu, Quanquan Gu",https://proceedings.neurips.cc/paper/2018/hash/136f951362dab62e64eb8e841183c2a9-Abstract.html
On Markov Chain Gradient Descent,"Tao Sun, Yuejiao Sun, Wotao Yin",https://proceedings.neurips.cc/paper/2018/hash/1371bccec2447b5aa6d96d2a540fb401-Abstract.html
The Limit Points of (Optimistic) Gradient Descent in Min-Max Optimization,"Constantinos Daskalakis, Ioannis Panageas",https://proceedings.neurips.cc/paper/2018/hash/139c3c1b7ca46a9d4fd6d163d98af635-Abstract.html
Empirical Risk Minimization in Non-interactive Local Differential Privacy Revisited,"Di Wang, Marco Gaboardi, Jinhui Xu",https://proceedings.neurips.cc/paper/2018/hash/13f320e7b5ead1024ac95c3b208610db-Abstract.html
Greedy Hash: Towards Fast Optimization for Accurate Hash Coding in CNN,"Shupeng Su, Chao Zhang, Kai Han, Yonghong Tian",https://proceedings.neurips.cc/paper/2018/hash/13f3cf8c531952d72e5847c4183e6910-Abstract.html
Which Neural Net Architectures Give Rise to Exploding and Vanishing Gradients?,Boris Hanin,https://proceedings.neurips.cc/paper/2018/hash/13f9896df61279c928f19721878fac41-Abstract.html
Learning a High Fidelity Pose Invariant Model for High-resolution Face Frontalization,"Jie Cao, Yibo Hu, Hongwen Zhang, Ran He, Zhenan Sun",https://proceedings.neurips.cc/paper/2018/hash/1415db70fe9ddb119e23e9b2808cde38-Abstract.html
Provably Correct Automatic Sub-Differentiation for Qualified Programs,"Sham M. Kakade, Jason D. Lee",https://proceedings.neurips.cc/paper/2018/hash/142c65e00f4f7cf2e6c4c996e34005df-Abstract.html
CatBoost: unbiased boosting with categorical features,"Liudmila Prokhorenkova, Gleb Gusev, Aleksandr Vorobev, Anna Veronika Dorogush, Andrey Gulin",https://proceedings.neurips.cc/paper/2018/hash/14491b756b3a51daac41c24863285549-Abstract.html
Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders,"Tengfei Ma, Jie Chen, Cao Xiao",https://proceedings.neurips.cc/paper/2018/hash/1458e7509aa5f47ecfb92536e7dd1dc7-Abstract.html
"Deep, complex, invertible  networks for inversion of transmission effects in multimode optical fibres","Oisín Moran, Piergiorgio Caramazza, Daniele Faccio, Roderick Murray-Smith",https://proceedings.neurips.cc/paper/2018/hash/148510031349642de5ca0c544f31b2ef-Abstract.html
Scalable Hyperparameter Transfer Learning,"Valerio Perrone, Rodolphe Jenatton, Matthias W. Seeger, Cedric Archambeau",https://proceedings.neurips.cc/paper/2018/hash/14c879f3f5d8ed93a09f6090d77c2cc3-Abstract.html
Wasserstein Distributionally Robust Kalman Filtering,"Soroosh Shafieezadeh Abadeh, Viet Anh Nguyen, Daniel Kuhn, Peyman Mohajerin Mohajerin Esfahani",https://proceedings.neurips.cc/paper/2018/hash/15212f24321aa2c3dc8e9acf820f3c15-Abstract.html
SPIDER: Near-Optimal Non-Convex Optimization via Stochastic Path-Integrated Differential Estimator,"Cong Fang, Chris Junchi Li, Zhouchen Lin, Tong Zhang",https://proceedings.neurips.cc/paper/2018/hash/1543843a4723ed2ab08e18053ae6dc5b-Abstract.html
Generalized Zero-Shot Learning with Deep Calibration Network,"Shichen Liu, Mingsheng Long, Jianmin Wang, Michael I. Jordan",https://proceedings.neurips.cc/paper/2018/hash/1587965fb4d4b5afe8428a4a024feb0d-Abstract.html
Dual Policy Iteration,"Wen Sun, Geoffrey J. Gordon, Byron Boots, J. Bagnell",https://proceedings.neurips.cc/paper/2018/hash/15e122e839dfdaa7ce969536f94aecf6-Abstract.html
Recurrently Controlled Recurrent Networks,"Yi Tay, Anh Tuan Luu, Siu Cheung Hui",https://proceedings.neurips.cc/paper/2018/hash/16026d60ff9b54410b3435b403afd226-Abstract.html
"Modelling sparsity, heterogeneity, reciprocity and community structure in temporal interaction data","Xenia Miscouridou, Francois Caron, Yee Whye Teh",https://proceedings.neurips.cc/paper/2018/hash/160c88652d47d0be60bfbfed25111412-Abstract.html
Decentralize and Randomize: Faster Algorithm for Wasserstein Barycenters,"Pavel Dvurechenskii, Darina Dvinskikh, Alexander Gasnikov, Cesar Uribe, Angelia Nedich",https://proceedings.neurips.cc/paper/2018/hash/161882dd2d19c716819081aee2c08b98-Abstract.html
Heterogeneous Multi-output Gaussian Process Prediction,"Pablo Moreno-Muñoz, Antonio Artés, Mauricio Álvarez",https://proceedings.neurips.cc/paper/2018/hash/165a59f7cf3b5c4396ba65953d679f17-Abstract.html
SNIPER: Efficient Multi-Scale Training,"Bharat Singh, Mahyar Najibi, Larry S. Davis",https://proceedings.neurips.cc/paper/2018/hash/166cee72e93a992007a89b39eb29628b-Abstract.html
Soft-Gated Warping-GAN for Pose-Guided Person Image Synthesis,"Haoye Dong, Xiaodan Liang, Ke Gong, Hanjiang Lai, Jia Zhu, Jian Yin",https://proceedings.neurips.cc/paper/2018/hash/1700002963a49da13542e0726b7bb758-Abstract.html
Delta-encoder: an effective sample synthesis method for few-shot object recognition,"Eli Schwartz, Leonid Karlinsky, Joseph Shtok, Sivan Harary, Mattias Marder, Abhishek Kumar, Rogerio Feris, Raja Giryes, Alex Bronstein",https://proceedings.neurips.cc/paper/2018/hash/1714726c817af50457d810aae9d27a2e-Abstract.html
A Linear Speedup Analysis of Distributed Deep Learning with Sparse and Quantized Communication,"Peng Jiang, Gagan Agrawal",https://proceedings.neurips.cc/paper/2018/hash/17326d10d511828f6b34fa6d751739e2-Abstract.html
Almost Optimal Algorithms for Linear Stochastic Bandits with Heavy-Tailed Payoffs,"Han Shao, Xiaotian Yu, Irwin King, Michael R. Lyu",https://proceedings.neurips.cc/paper/2018/hash/173f0f6bb0ee97cf5098f73ee94029d4-Abstract.html
Learning towards Minimum Hyperspherical Energy,"Weiyang Liu, Rongmei Lin, Zhen Liu, Lixin Liu, Zhiding Yu, Bo Dai, Le Song",https://proceedings.neurips.cc/paper/2018/hash/177540c7bcb8db31697b601642eac8d4-Abstract.html
Learning a latent manifold of odor representations from neural responses in piriform cortex,"Anqi Wu, Stan Pashkovski, Sandeep R. Datta, Jonathan W. Pillow",https://proceedings.neurips.cc/paper/2018/hash/17b3c7061788dbe82de5abe9f6fe22b3-Abstract.html
Global Gated Mixture of Second-order Pooling for Improving Deep Convolutional Neural Networks,"Qilong Wang, Zilin Gao, Jiangtao Xie, Wangmeng Zuo, Peihua Li",https://proceedings.neurips.cc/paper/2018/hash/17c276c8e723eb46aef576537e9d56d0-Abstract.html
Neural Code Comprehension: A Learnable Representation of Code Semantics,"Tal Ben-Nun, Alice Shoshana Jakobovits, Torsten Hoefler",https://proceedings.neurips.cc/paper/2018/hash/17c3433fecc21b57000debdf7ad5c930-Abstract.html
PAC-Bayes Tree: weighted subtrees with guarantees,"Tin D. Nguyen, Samory Kpotufe",https://proceedings.neurips.cc/paper/2018/hash/1819020b02e926785cf3be594d957696-Abstract.html
Amortized Inference Regularization,"Rui Shu, Hung H. Bui, Shengjia Zhao, Mykel J. Kochenderfer, Stefano Ermon",https://proceedings.neurips.cc/paper/2018/hash/1819932ff5cf474f4f19e7c7024640c2-Abstract.html
Structure-Aware Convolutional Neural Networks,"Jianlong Chang, Jie Gu, Lingfeng Wang, GAOFENG MENG, SHIMING XIANG, Chunhong Pan",https://proceedings.neurips.cc/paper/2018/hash/182be0c5cdcd5072bb1864cdee4d3d6e-Abstract.html
"Alternating optimization of decision trees, with application to learning sparse oblique trees","Miguel A. Carreira-Perpinan, Pooya Tavallali",https://proceedings.neurips.cc/paper/2018/hash/185c29dc24325934ee377cfda20e414c-Abstract.html
Gradient Descent for Spiking Neural Networks,"Dongsung Huh, Terrence J. Sejnowski",https://proceedings.neurips.cc/paper/2018/hash/185e65bc40581880c4f2c82958de8cfe-Abstract.html
Statistical and Computational Trade-Offs in Kernel K-Means,"Daniele Calandriello, Lorenzo Rosasco",https://proceedings.neurips.cc/paper/2018/hash/18903e4430783a191b0cfab439daaef8-Abstract.html
The Spectrum of the Fisher Information Matrix of a Single-Hidden-Layer Neural Network,"Jeffrey Pennington, Pratik Worah",https://proceedings.neurips.cc/paper/2018/hash/18bb68e2b38e4a8ce7cf4f6b2625768c-Abstract.html
Parameters as interacting particles: long time convergence and asymptotic error scaling of neural networks,"Grant Rotskoff, Eric Vanden-Eijnden",https://proceedings.neurips.cc/paper/2018/hash/196f5641aa9dc87067da4ff90fd81e7b-Abstract.html
Uplift Modeling from Separate Labels,"Ikko Yamane, Florian Yger, Jamal Atif, Masashi Sugiyama",https://proceedings.neurips.cc/paper/2018/hash/198dd5fb9c43b2d29a548f8c77e85cf9-Abstract.html
A Bridging Framework for Model Optimization and Deep Propagation,"Risheng Liu, Shichao Cheng, xiaokun liu, Long Ma, Xin Fan, Zhongxuan Luo",https://proceedings.neurips.cc/paper/2018/hash/1a0a283bfe7c549dee6c638a05200e32-Abstract.html
Learning filter widths of spectral decompositions with wavelets,"Haidar Khan, Bulent Yener",https://proceedings.neurips.cc/paper/2018/hash/1a3f91fead97497b1a96d6104ad339f6-Abstract.html
Learning a Warping Distance from Unlabeled Time Series Using Sequence Autoencoders,"Abubakar Abid, James Y. Zou",https://proceedings.neurips.cc/paper/2018/hash/1a9dcba2349fef2bb823c39e45dd6c96-Abstract.html
Gen-Oja: Simple & Efficient Algorithm for Streaming Generalized Eigenvector Computation,"Kush Bhatia, Aldo Pacchiano, Nicolas Flammarion, Peter L. Bartlett, Michael I. Jordan",https://proceedings.neurips.cc/paper/2018/hash/1b318124e37af6d74a03501474f44ea1-Abstract.html
Heterogeneous Bitwidth Binarization in Convolutional Neural Networks,"Joshua Fromm, Shwetak Patel, Matthai Philipose",https://proceedings.neurips.cc/paper/2018/hash/1b36ea1c9b7a1c3ad668b8bb5df7963f-Abstract.html
